"CNPJ","DSC_PRODUTO","DIA","MES","ANO","VAL_MEDIO_VENDIDO"
994685000139,"GASOLINA C ADITIVADA (b:2)",28,7,2019,"4.748641278"
994685000139,"GASOLINA C ADITIVADA (b:2)",29,7,2019,"4.748734992"
10495659000110,"GASOLINA C ADITIVADA (b:2)",11,7,2019,"4.999623172"
10495659000110,"GASOLINA C ADITIVADA (b:2)",13,7,2019,"4.999557403"
10495659000110,"GASOLINA C ADITIVADA (b:2)",15,7,2019,"4.998730131"
10495659000110,"GASOLINA C ADITIVADA (b:2)",16,7,2019,"4.999579311"
10495659000110,"GASOLINA C ADITIVADA (b:2)",17,7,2019,"4.999602019"
10495659000110,"GASOLINA C ADITIVADA (b:2)",19,7,2019,"4.999510857"
10495659000110,"GASOLINA C ADITIVADA (b:2)",20,7,2019,"4.999017863"
10495659000110,"GASOLINA C ADITIVADA (b:2)",21,7,2019,"5"
10495659000110,"GASOLINA C ADITIVADA (b:2)",22,7,2019,"4.999543757"
10495659000110,"GASOLINA C ADITIVADA (b:2)",23,7,2019,"4.999513183"
10495659000110,"GASOLINA C ADITIVADA (b:2)",24,7,2019,"4.99962977"
10495659000110,"GASOLINA C ADITIVADA (b:2)",26,7,2019,"4.999490373"
10495659000110,"GASOLINA C ADITIVADA (b:2)",27,7,2019,"4.99953895"
10889582000162,"GASOLINA C ADITIVADA (b:2)",10,7,2019,"4.691200715"
10889582000162,"GASOLINA C ADITIVADA (b:2)",12,7,2019,"4.449624599"
10889582000162,"GASOLINA C ADITIVADA (b:2)",13,7,2019,"4.698861494"
10889582000162,"GASOLINA C ADITIVADA (b:2)",15,7,2019,"4.511268546"
10889582000162,"GASOLINA C ADITIVADA (b:2)",16,7,2019,"4.555161872"
10889582000162,"GASOLINA C ADITIVADA (b:2)",18,7,2019,"4.699063087"
10889582000162,"GASOLINA C ADITIVADA (b:2)",19,7,2019,"4.699073687"
10889582000162,"GASOLINA C ADITIVADA (b:2)",20,7,2019,"4.691665379"
10889582000162,"GASOLINA C ADITIVADA (b:2)",21,7,2019,"4.699473636"
10889582000162,"GASOLINA C ADITIVADA (b:2)",22,7,2019,"4.699125586"
10889582000162,"GASOLINA C ADITIVADA (b:2)",23,7,2019,"4.699152546"
10889582000162,"GASOLINA C ADITIVADA (b:2)",24,7,2019,"4.699047161"
10889582000162,"GASOLINA C ADITIVADA (b:2)",25,7,2019,"4.699643096"
10889582000162,"GASOLINA C ADITIVADA (b:2)",26,7,2019,"4.699208186"
10889582000162,"GASOLINA C ADITIVADA (b:2)",27,7,2019,"4.698827347"
10889582000162,"GASOLINA C ADITIVADA (b:2)",28,7,2019,"4.699044292"
10889582000162,"GASOLINA C ADITIVADA (b:2)",29,7,2019,"4.699519733"
6209130000115,"GASOLINA C ADITIVADA (b:3)",10,7,2019,"4.848124024"
6209130000115,"GASOLINA C ADITIVADA (b:3)",11,7,2019,"4.846589893"
6209130000115,"GASOLINA C ADITIVADA (b:3)",12,7,2019,"4.847454305"
6209130000115,"GASOLINA C ADITIVADA (b:3)",13,7,2019,"4.848141073"
6209130000115,"GASOLINA C ADITIVADA (b:3)",14,7,2019,"4.847425565"
6209130000115,"GASOLINA C ADITIVADA (b:3)",15,7,2019,"4.847877628"
6209130000115,"GASOLINA C ADITIVADA (b:3)",16,7,2019,"4.847860191"
6209130000115,"GASOLINA C ADITIVADA (b:3)",17,7,2019,"4.847672982"
6209130000115,"GASOLINA C ADITIVADA (b:3)",18,7,2019,"4.847642225"
6209130000115,"GASOLINA C ADITIVADA (b:3)",19,7,2019,"4.847773301"
6209130000115,"GASOLINA C ADITIVADA (b:3)",20,7,2019,"4.848085048"
6209130000115,"GASOLINA C ADITIVADA (b:3)",21,7,2019,"4.84769985"
6209130000115,"GASOLINA C ADITIVADA (b:3)",22,7,2019,"4.847715944"
6209130000115,"GASOLINA C ADITIVADA (b:3)",23,7,2019,"4.847603744"
6209130000115,"GASOLINA C ADITIVADA (b:3)",24,7,2019,"4.848044951"
6209130000115,"GASOLINA C ADITIVADA (b:3)",25,7,2019,"4.847737932"
6209130000115,"GASOLINA C ADITIVADA (b:3)",26,7,2019,"4.847628738"
6209130000115,"GASOLINA C ADITIVADA (b:3)",27,7,2019,"4.847867843"
6209130000115,"GASOLINA C ADITIVADA (b:3)",28,7,2019,"4.847683268"
6209130000115,"GASOLINA C ADITIVADA (b:3)",29,7,2019,"4.8480222"
10495659000110,"GASOLINA C ADITIVADA (b:3)",10,7,2019,"4.999525297"
10495659000110,"GASOLINA C ADITIVADA (b:3)",12,7,2019,"4.999607719"
10495659000110,"GASOLINA C ADITIVADA (b:3)",14,7,2019,"4.999580196"
10495659000110,"GASOLINA C ADITIVADA (b:3)",18,7,2019,"4.99962634"
10495659000110,"GASOLINA C ADITIVADA (b:3)",25,7,2019,"4.999413662"
10495659000110,"GASOLINA C ADITIVADA (b:3)",28,7,2019,"4.999663714"
10495659000110,"GASOLINA C ADITIVADA (b:3)",29,7,2019,"4.999579395"
8482940000176,"GASOLINA C ADITIVADA (b:4)",10,7,2019,"4.798369207"
8482940000176,"GASOLINA C ADITIVADA (b:4)",12,7,2019,"4.796786067"
8482940000176,"GASOLINA C ADITIVADA (b:4)",13,7,2019,"4.803583077"
8482940000176,"GASOLINA C ADITIVADA (b:4)",14,7,2019,"4.798970487"
8482940000176,"GASOLINA C ADITIVADA (b:4)",15,7,2019,"4.799957793"
8482940000176,"GASOLINA C ADITIVADA (b:4)",16,7,2019,"4.79651797"
8482940000176,"GASOLINA C ADITIVADA (b:4)",18,7,2019,"4.796170651"
8482940000176,"GASOLINA C ADITIVADA (b:4)",20,7,2019,"4.794008712"
8482940000176,"GASOLINA C ADITIVADA (b:4)",22,7,2019,"4.800529031"
8482940000176,"GASOLINA C ADITIVADA (b:4)",23,7,2019,"4.806963396"
8482940000176,"GASOLINA C ADITIVADA (b:4)",24,7,2019,"4.804230832"
8482940000176,"GASOLINA C ADITIVADA (b:4)",26,7,2019,"4.712545971"
8482940000176,"GASOLINA C ADITIVADA (b:4)",27,7,2019,"4.710075062"
8482940000176,"GASOLINA C ADITIVADA (b:4)",28,7,2019,"4.730103534"
9347041000123,"GASOLINA C ADITIVADA (b:4)",10,7,2019,"4.573977535"
9347041000123,"GASOLINA C ADITIVADA (b:4)",11,7,2019,"4.576648648"
9347041000123,"GASOLINA C ADITIVADA (b:4)",12,7,2019,"4.575869476"
9347041000123,"GASOLINA C ADITIVADA (b:4)",13,7,2019,"4.571387367"
9347041000123,"GASOLINA C ADITIVADA (b:4)",14,7,2019,"4.577018546"
9347041000123,"GASOLINA C ADITIVADA (b:4)",15,7,2019,"4.576048882"
9347041000123,"GASOLINA C ADITIVADA (b:4)",16,7,2019,"4.576652782"
9347041000123,"GASOLINA C ADITIVADA (b:4)",17,7,2019,"4.57625856"
9347041000123,"GASOLINA C ADITIVADA (b:4)",18,7,2019,"4.576239005"
9347041000123,"GASOLINA C ADITIVADA (b:4)",19,7,2019,"4.618924957"
9347041000123,"GASOLINA C ADITIVADA (b:4)",20,7,2019,"4.696210347"
9347041000123,"GASOLINA C ADITIVADA (b:4)",21,7,2019,"4.695890426"
9347041000123,"GASOLINA C ADITIVADA (b:4)",22,7,2019,"4.696533874"
9347041000123,"GASOLINA C ADITIVADA (b:4)",23,7,2019,"4.696859728"
9347041000123,"GASOLINA C ADITIVADA (b:4)",24,7,2019,"4.696339103"
9347041000123,"GASOLINA C ADITIVADA (b:4)",25,7,2019,"4.696735505"
9347041000123,"GASOLINA C ADITIVADA (b:4)",26,7,2019,"4.642163417"
9347041000123,"GASOLINA C ADITIVADA (b:4)",27,7,2019,"4.595919527"
9347041000123,"GASOLINA C ADITIVADA (b:4)",28,7,2019,"4.59562532"
9347041000123,"GASOLINA C ADITIVADA (b:4)",29,7,2019,"4.596653922"
12182994000193,"GASOLINA C ADITIVADA (b:4)",10,7,2019,"4.278144218"
12182994000193,"GASOLINA C ADITIVADA (b:4)",11,7,2019,"4.278093779"
12182994000193,"GASOLINA C ADITIVADA (b:4)",12,7,2019,"4.278326019"
12182994000193,"GASOLINA C ADITIVADA (b:4)",13,7,2019,"4.278042832"
12182994000193,"GASOLINA C ADITIVADA (b:4)",14,7,2019,"4.277898053"
12182994000193,"GASOLINA C ADITIVADA (b:4)",15,7,2019,"4.277995581"
12182994000193,"GASOLINA C ADITIVADA (b:4)",16,7,2019,"4.278143862"
12182994000193,"GASOLINA C ADITIVADA (b:4)",17,7,2019,"4.278048228"
12182994000193,"GASOLINA C ADITIVADA (b:4)",18,7,2019,"4.278106046"
12182994000193,"GASOLINA C ADITIVADA (b:4)",19,7,2019,"4.277913514"
12182994000193,"GASOLINA C ADITIVADA (b:4)",20,7,2019,"4.278138315"
12182994000193,"GASOLINA C ADITIVADA (b:4)",21,7,2019,"4.277965147"
12182994000193,"GASOLINA C ADITIVADA (b:4)",22,7,2019,"4.278021757"
12182994000193,"GASOLINA C ADITIVADA (b:4)",23,7,2019,"4.277881773"
12182994000193,"GASOLINA C ADITIVADA (b:4)",24,7,2019,"4.277902151"
12182994000193,"GASOLINA C ADITIVADA (b:4)",25,7,2019,"4.209879017"
12182994000193,"GASOLINA C ADITIVADA (b:4)",26,7,2019,"4.197134805"
12182994000193,"GASOLINA C ADITIVADA (b:4)",27,7,2019,"4.197575378"
12182994000193,"GASOLINA C ADITIVADA (b:4)",28,7,2019,"4.197891386"
12182994000193,"GASOLINA C ADITIVADA (b:4)",29,7,2019,"4.197916369"
15747618000197,"GASOLINA C ADITIVADA (b:4)",14,7,2019,"4.690208762"
15747618000197,"GASOLINA C ADITIVADA (b:4)",16,7,2019,"4.690166961"
15747618000197,"GASOLINA C ADITIVADA (b:4)",23,7,2019,"4.690196818"
15747618000197,"GASOLINA C ADITIVADA (b:4)",28,7,2019,"4.690017943"
15747618000197,"GASOLINA C ADITIVADA (b:4)",29,7,2019,"4.68992551"
7637992000101,"GASOLINA C ADITIVADA (b:5)",10,7,2019,"4.696007347"
7637992000101,"GASOLINA C ADITIVADA (b:5)",11,7,2019,"4.695759373"
7637992000101,"GASOLINA C ADITIVADA (b:5)",12,7,2019,"4.697509468"
7637992000101,"GASOLINA C ADITIVADA (b:5)",13,7,2019,"4.694672707"
7637992000101,"GASOLINA C ADITIVADA (b:5)",14,7,2019,"4.696824593"
7637992000101,"GASOLINA C ADITIVADA (b:5)",15,7,2019,"4.696630868"
7637992000101,"GASOLINA C ADITIVADA (b:5)",16,7,2019,"4.69481135"
7637992000101,"GASOLINA C ADITIVADA (b:5)",17,7,2019,"4.697021045"
7637992000101,"GASOLINA C ADITIVADA (b:5)",18,7,2019,"4.697382387"
7637992000101,"GASOLINA C ADITIVADA (b:5)",19,7,2019,"4.69768642"
7637992000101,"GASOLINA C ADITIVADA (b:5)",20,7,2019,"4.697496864"
7637992000101,"GASOLINA C ADITIVADA (b:5)",21,7,2019,"4.69805466"
7637992000101,"GASOLINA C ADITIVADA (b:5)",22,7,2019,"4.696983727"
7637992000101,"GASOLINA C ADITIVADA (b:5)",23,7,2019,"4.697824119"
7637992000101,"GASOLINA C ADITIVADA (b:5)",24,7,2019,"4.696993156"
7637992000101,"GASOLINA C ADITIVADA (b:5)",25,7,2019,"4.696760738"
7637992000101,"GASOLINA C ADITIVADA (b:5)",26,7,2019,"4.69741182"
7637992000101,"GASOLINA C ADITIVADA (b:5)",27,7,2019,"4.695696676"
7637992000101,"GASOLINA C ADITIVADA (b:5)",28,7,2019,"4.697198181"
7637992000101,"GASOLINA C ADITIVADA (b:5)",29,7,2019,"4.697579926"
8482940000176,"GASOLINA C ADITIVADA (b:5)",11,7,2019,"4.801043492"
8482940000176,"GASOLINA C ADITIVADA (b:5)",17,7,2019,"4.803138593"
8482940000176,"GASOLINA C ADITIVADA (b:5)",19,7,2019,"4.803141169"
8482940000176,"GASOLINA C ADITIVADA (b:5)",21,7,2019,"4.808132539"
8482940000176,"GASOLINA C ADITIVADA (b:5)",25,7,2019,"4.748773616"
8482940000176,"GASOLINA C ADITIVADA (b:5)",29,7,2019,"4.740954612"
8061527000138,"GASOLINA C ADITIVADA (b:7)",11,7,2019,"4.329367255"
8061527000138,"GASOLINA C ADITIVADA (b:7)",12,7,2019,"4.331378303"
8061527000138,"GASOLINA C ADITIVADA (b:7)",13,7,2019,"4.329007722"
8061527000138,"GASOLINA C ADITIVADA (b:7)",14,7,2019,"4.329012267"
8061527000138,"GASOLINA C ADITIVADA (b:7)",15,7,2019,"4.328767575"
8061527000138,"GASOLINA C ADITIVADA (b:7)",16,7,2019,"4.32894087"
8061527000138,"GASOLINA C ADITIVADA (b:7)",17,7,2019,"4.32894834"
8061527000138,"GASOLINA C ADITIVADA (b:7)",18,7,2019,"4.329004329"
8061527000138,"GASOLINA C ADITIVADA (b:7)",19,7,2019,"4.304065479"
8061527000138,"GASOLINA C ADITIVADA (b:7)",20,7,2019,"4.278962778"
8061527000138,"GASOLINA C ADITIVADA (b:7)",21,7,2019,"4.279044777"
8061527000138,"GASOLINA C ADITIVADA (b:7)",22,7,2019,"4.278920092"
8061527000138,"GASOLINA C ADITIVADA (b:7)",23,7,2019,"4.278974455"
8061527000138,"GASOLINA C ADITIVADA (b:7)",24,7,2019,"4.279053626"
8061527000138,"GASOLINA C ADITIVADA (b:7)",25,7,2019,"4.278917732"
8061527000138,"GASOLINA C ADITIVADA (b:7)",26,7,2019,"4.279126498"
8061527000138,"GASOLINA C ADITIVADA (b:7)",28,7,2019,"4.2790237"
8061527000138,"GASOLINA C ADITIVADA (b:7)",29,7,2019,"4.278498416"
15747618000197,"GASOLINA C ADITIVADA (b:7)",12,7,2019,"4.690060551"
15747618000197,"GASOLINA C ADITIVADA (b:7)",15,7,2019,"4.690298361"
15747618000197,"GASOLINA C ADITIVADA (b:7)",18,7,2019,"4.690404566"
15747618000197,"GASOLINA C ADITIVADA (b:7)",25,7,2019,"4.69030298"
15747618000197,"GASOLINA C ADITIVADA (b:7)",26,7,2019,"4.689947597"
10889582000162,"GASOLINA C ADITIVADA (b:8)",11,7,2019,"4.586598848"
10889582000162,"GASOLINA C ADITIVADA (b:8)",14,7,2019,"4.699122892"
10889582000162,"GASOLINA C ADITIVADA (b:8)",17,7,2019,"4.698918706"
2488031000169,"GASOLINA C ADITIVADA Bico 01",18,7,2019,"4.482181467"
2488031000169,"GASOLINA C ADITIVADA Bico 01",24,7,2019,"4.458860947"
2488031000169,"GASOLINA C ADITIVADA Bico 01",29,7,2019,"4.433978635"
2488031000169,"GASOLINA C ADITIVADA Bico 03",12,7,2019,"4.590758312"
2488031000169,"GASOLINA C ADITIVADA Bico 03",20,7,2019,"4.459999144"
2488031000169,"GASOLINA C ADITIVADA Bico 03",26,7,2019,"4.472354622"
2488031000169,"GASOLINA C ADITIVADA Bico 03",28,7,2019,"4.474619205"
2488031000169,"GASOLINA C ADITIVADA Bico 09",10,7,2019,"4.58823659"
2488031000169,"GASOLINA C ADITIVADA Bico 09",14,7,2019,"4.593187833"
2488031000169,"GASOLINA C ADITIVADA Bico 09",15,7,2019,"4.500140594"
2488031000169,"GASOLINA C ADITIVADA Bico 09",21,7,2019,"4.47230583"
2488031000169,"GASOLINA C ADITIVADA Bico 09",23,7,2019,"4.449633105"
2488031000169,"GASOLINA C ADITIVADA Bico 09",25,7,2019,"4.46128359"
2488031000169,"GASOLINA C ADITIVADA Bico 11",11,7,2019,"4.580510685"
2488031000169,"GASOLINA C ADITIVADA Bico 11",13,7,2019,"4.585558423"
2488031000169,"GASOLINA C ADITIVADA Bico 11",16,7,2019,"4.478838719"
2488031000169,"GASOLINA C ADITIVADA Bico 11",17,7,2019,"4.469794513"
2488031000169,"GASOLINA C ADITIVADA Bico 11",19,7,2019,"4.468596776"
2488031000169,"GASOLINA C ADITIVADA Bico 11",22,7,2019,"4.457717373"
2488031000169,"GASOLINA C ADITIVADA Bico 11",27,7,2019,"4.46090531"
10230405000170,"GASOLINA C ADTIVADA",10,7,2019,"4.566655027"
10230405000170,"GASOLINA C ADTIVADA",11,7,2019,"4.509521876"
10230405000170,"GASOLINA C ADTIVADA",12,7,2019,"4.482562074"
10230405000170,"GASOLINA C ADTIVADA",13,7,2019,"4.477425459"
10230405000170,"GASOLINA C ADTIVADA",14,7,2019,"4.480764538"
10230405000170,"GASOLINA C ADTIVADA",15,7,2019,"4.480199115"
10230405000170,"GASOLINA C ADTIVADA",16,7,2019,"4.518267162"
10230405000170,"GASOLINA C ADTIVADA",17,7,2019,"4.474819966"
10230405000170,"GASOLINA C ADTIVADA",18,7,2019,"4.472460222"
10230405000170,"GASOLINA C ADTIVADA",19,7,2019,"4.502042449"
10230405000170,"GASOLINA C ADTIVADA",20,7,2019,"4.485646719"
10230405000170,"GASOLINA C ADTIVADA",21,7,2019,"4.466092644"
10230405000170,"GASOLINA C ADTIVADA",22,7,2019,"4.477529141"
10230405000170,"GASOLINA C ADTIVADA",23,7,2019,"4.473173764"
10230405000170,"GASOLINA C ADTIVADA",24,7,2019,"4.468260567"
10230405000170,"GASOLINA C ADTIVADA",25,7,2019,"4.485499808"
10230405000170,"GASOLINA C ADTIVADA",26,7,2019,"4.47943677"
10230405000170,"GASOLINA C ADTIVADA",27,7,2019,"4.48193552"
10230405000170,"GASOLINA C ADTIVADA",28,7,2019,"4.473546828"
10230405000170,"GASOLINA C ADTIVADA",29,7,2019,"4.481611613"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",10,7,2019,"4.787027329"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",11,7,2019,"4.787007484"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",12,7,2019,"4.755886383"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",13,7,2019,"4.731672225"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",14,7,2019,"4.726536237"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",15,7,2019,"4.725963567"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",16,7,2019,"4.732519719"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",17,7,2019,"4.726750076"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",18,7,2019,"4.728638249"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",19,7,2019,"4.730089297"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",20,7,2019,"4.745971063"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",21,7,2019,"4.726853894"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",22,7,2019,"4.726778969"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",23,7,2019,"4.728319579"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",24,7,2019,"4.726769043"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",25,7,2019,"4.733917431"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",26,7,2019,"4.726937501"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",27,7,2019,"4.726919891"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",28,7,2019,"4.728626307"
8841116000165,"GASOLINA C ADTIVADA ONU 1203",29,7,2019,"4.732586548"
12442315000178,"GASOLINA C CBL",10,7,2019,"4.392778312"
12442315000178,"GASOLINA C CBL",11,7,2019,"4.395185742"
12442315000178,"GASOLINA C CBL",12,7,2019,"4.396930373"
12442315000178,"GASOLINA C CBL",13,7,2019,"4.389226239"
12442315000178,"GASOLINA C CBL",14,7,2019,"4.398285814"
12442315000178,"GASOLINA C CBL",15,7,2019,"4.394941792"
12442315000178,"GASOLINA C CBL",16,7,2019,"4.398147822"
12442315000178,"GASOLINA C CBL",17,7,2019,"4.397230403"
12442315000178,"GASOLINA C CBL",18,7,2019,"4.397303143"
12442315000178,"GASOLINA C CBL",19,7,2019,"4.396366622"
12442315000178,"GASOLINA C CBL",20,7,2019,"4.397973695"
12442315000178,"GASOLINA C CBL",21,7,2019,"4.398047827"
12442315000178,"GASOLINA C CBL",22,7,2019,"4.281614121"
12442315000178,"GASOLINA C CBL",23,7,2019,"4.29785622"
12442315000178,"GASOLINA C CBL",24,7,2019,"4.29838422"
12442315000178,"GASOLINA C CBL",25,7,2019,"4.2951581"
12442315000178,"GASOLINA C CBL",26,7,2019,"4.298273398"
12442315000178,"GASOLINA C CBL",27,7,2019,"4.297883302"
12442315000178,"GASOLINA C CBL",28,7,2019,"4.297876274"
12442315000178,"GASOLINA C CBL",29,7,2019,"4.293701059"
12442315000178,"GASOLINA C CBL ADITIVADA",10,7,2019,"4.449052054"
12442315000178,"GASOLINA C CBL ADITIVADA",11,7,2019,"4.448977974"
12442315000178,"GASOLINA C CBL ADITIVADA",12,7,2019,"4.448247281"
12442315000178,"GASOLINA C CBL ADITIVADA",13,7,2019,"4.448791999"
12442315000178,"GASOLINA C CBL ADITIVADA",14,7,2019,"4.449150433"
12442315000178,"GASOLINA C CBL ADITIVADA",15,7,2019,"4.448715963"
12442315000178,"GASOLINA C CBL ADITIVADA",16,7,2019,"4.449306132"
12442315000178,"GASOLINA C CBL ADITIVADA",17,7,2019,"4.449011548"
12442315000178,"GASOLINA C CBL ADITIVADA",18,7,2019,"4.448825133"
12442315000178,"GASOLINA C CBL ADITIVADA",19,7,2019,"4.448479518"
12442315000178,"GASOLINA C CBL ADITIVADA",20,7,2019,"4.449125074"
12442315000178,"GASOLINA C CBL ADITIVADA",21,7,2019,"4.449729408"
12442315000178,"GASOLINA C CBL ADITIVADA",22,7,2019,"4.348919592"
12442315000178,"GASOLINA C CBL ADITIVADA",23,7,2019,"4.349617053"
12442315000178,"GASOLINA C CBL ADITIVADA",24,7,2019,"4.349511586"
12442315000178,"GASOLINA C CBL ADITIVADA",25,7,2019,"4.349473984"
12442315000178,"GASOLINA C CBL ADITIVADA",26,7,2019,"4.348367624"
12442315000178,"GASOLINA C CBL ADITIVADA",27,7,2019,"4.34907637"
12442315000178,"GASOLINA C CBL ADITIVADA",28,7,2019,"4.349812764"
12442315000178,"GASOLINA C CBL ADITIVADA",29,7,2019,"4.349016637"
807244000261,"GASOLINA C COMUM",10,7,2019,"4.635594506"
807244000261,"GASOLINA C COMUM",11,7,2019,"4.643768871"
807244000261,"GASOLINA C COMUM",12,7,2019,"4.655057167"
807244000261,"GASOLINA C COMUM",13,7,2019,"4.646248658"
807244000261,"GASOLINA C COMUM",14,7,2019,"4.697963848"
807244000261,"GASOLINA C COMUM",15,7,2019,"4.640403061"
807244000261,"GASOLINA C COMUM",16,7,2019,"4.633781895"
807244000261,"GASOLINA C COMUM",17,7,2019,"4.698350087"
807244000261,"GASOLINA C COMUM",18,7,2019,"4.638259123"
807244000261,"GASOLINA C COMUM",19,7,2019,"4.687971603"
807244000261,"GASOLINA C COMUM",20,7,2019,"4.685415843"
807244000261,"GASOLINA C COMUM",21,7,2019,"4.668457729"
807244000261,"GASOLINA C COMUM",22,7,2019,"4.669095778"
807244000261,"GASOLINA C COMUM",23,7,2019,"4.643770489"
807244000261,"GASOLINA C COMUM",24,7,2019,"4.629223506"
807244000261,"GASOLINA C COMUM",25,7,2019,"4.628337509"
807244000261,"GASOLINA C COMUM",26,7,2019,"4.610117175"
807244000261,"GASOLINA C COMUM",27,7,2019,"4.598637412"
807244000261,"GASOLINA C COMUM",28,7,2019,"4.598656214"
807244000261,"GASOLINA C COMUM",29,7,2019,"4.598287305"
2496680000101,"GASOLINA C COMUM",10,7,2019,"4.700696116"
2496680000101,"GASOLINA C COMUM",11,7,2019,"4.705062734"
2496680000101,"GASOLINA C COMUM",12,7,2019,"4.705101042"
2496680000101,"GASOLINA C COMUM",13,7,2019,"4.691570836"
2496680000101,"GASOLINA C COMUM",14,7,2019,"4.666878218"
2496680000101,"GASOLINA C COMUM",15,7,2019,"4.669198445"
2496680000101,"GASOLINA C COMUM",16,7,2019,"4.664660945"
2496680000101,"GASOLINA C COMUM",17,7,2019,"4.6664896"
2496680000101,"GASOLINA C COMUM",18,7,2019,"4.660660679"
2496680000101,"GASOLINA C COMUM",19,7,2019,"4.646698006"
2496680000101,"GASOLINA C COMUM",20,7,2019,"4.631179068"
2496680000101,"GASOLINA C COMUM",21,7,2019,"4.635357955"
2496680000101,"GASOLINA C COMUM",22,7,2019,"4.618248164"
2496680000101,"GASOLINA C COMUM",23,7,2019,"4.616950114"
2496680000101,"GASOLINA C COMUM",24,7,2019,"4.571431223"
2496680000101,"GASOLINA C COMUM",25,7,2019,"4.570220181"
2496680000101,"GASOLINA C COMUM",26,7,2019,"4.57399784"
2496680000101,"GASOLINA C COMUM",27,7,2019,"4.569964901"
2496680000101,"GASOLINA C COMUM",28,7,2019,"4.573809611"
2496680000101,"GASOLINA C COMUM",29,7,2019,"4.567953141"
2850879000196,"GASOLINA C COMUM",10,7,2019,"4.593019495"
2850879000196,"GASOLINA C COMUM",11,7,2019,"4.593383192"
2850879000196,"GASOLINA C COMUM",12,7,2019,"4.593537903"
2850879000196,"GASOLINA C COMUM",13,7,2019,"4.590168887"
2850879000196,"GASOLINA C COMUM",14,7,2019,"4.592131182"
2850879000196,"GASOLINA C COMUM",15,7,2019,"4.590568688"
2850879000196,"GASOLINA C COMUM",16,7,2019,"4.591061716"
2850879000196,"GASOLINA C COMUM",17,7,2019,"4.590601048"
2850879000196,"GASOLINA C COMUM",18,7,2019,"4.589958786"
2850879000196,"GASOLINA C COMUM",19,7,2019,"4.588792403"
2850879000196,"GASOLINA C COMUM",20,7,2019,"4.58963504"
2850879000196,"GASOLINA C COMUM",21,7,2019,"4.590530555"
2850879000196,"GASOLINA C COMUM",22,7,2019,"4.589634723"
2850879000196,"GASOLINA C COMUM",23,7,2019,"4.592191044"
2850879000196,"GASOLINA C COMUM",24,7,2019,"4.592743535"
2850879000196,"GASOLINA C COMUM",25,7,2019,"4.595263369"
2850879000196,"GASOLINA C COMUM",26,7,2019,"4.590364614"
2850879000196,"GASOLINA C COMUM",27,7,2019,"4.590363508"
2850879000196,"GASOLINA C COMUM",28,7,2019,"4.593428426"
2850879000196,"GASOLINA C COMUM",29,7,2019,"4.59214883"
3705157000100,"GASOLINA C COMUM",10,7,2019,"4.389995804"
3705157000100,"GASOLINA C COMUM",11,7,2019,"4.390013973"
3705157000100,"GASOLINA C COMUM",12,7,2019,"4.389995851"
3705157000100,"GASOLINA C COMUM",13,7,2019,"4.389986925"
3705157000100,"GASOLINA C COMUM",14,7,2019,"4.389977923"
3705157000100,"GASOLINA C COMUM",15,7,2019,"4.389969945"
3705157000100,"GASOLINA C COMUM",16,7,2019,"4.390000135"
3705157000100,"GASOLINA C COMUM",17,7,2019,"4.389990904"
3705157000100,"GASOLINA C COMUM",18,7,2019,"4.260011713"
3705157000100,"GASOLINA C COMUM",19,7,2019,"4.260017916"
3705157000100,"GASOLINA C COMUM",20,7,2019,"4.260011973"
3705157000100,"GASOLINA C COMUM",21,7,2019,"4.260022932"
3705157000100,"GASOLINA C COMUM",22,7,2019,"4.259998677"
3705157000100,"GASOLINA C COMUM",23,7,2019,"4.260013694"
3705157000100,"GASOLINA C COMUM",24,7,2019,"4.260012352"
3705157000100,"GASOLINA C COMUM",25,7,2019,"4.189995393"
3705157000100,"GASOLINA C COMUM",26,7,2019,"4.190007084"
3705157000100,"GASOLINA C COMUM",27,7,2019,"4.190000191"
3705157000100,"GASOLINA C COMUM",28,7,2019,"4.190014113"
3705157000100,"GASOLINA C COMUM",29,7,2019,"4.190007432"
4431113000100,"GASOLINA C COMUM",10,7,2019,"4.793554067"
4431113000100,"GASOLINA C COMUM",11,7,2019,"4.791685751"
4431113000100,"GASOLINA C COMUM",12,7,2019,"4.791783737"
4431113000100,"GASOLINA C COMUM",13,7,2019,"4.793245865"
4431113000100,"GASOLINA C COMUM",14,7,2019,"4.793184049"
4431113000100,"GASOLINA C COMUM",15,7,2019,"4.792610907"
